angDist,TIC,RAdeg,DEdeg,HIP,TYC,UCAC4,2MASS,objID,WISEA,GAIA,APASS,KIC,S/G,Ref,r_Pos,pmRA,e_pmRA,pmDE,e_pmDE,r_pm,Plx,e_Plx,Vmag,e_Vmag,Gmag,e_Gmag,Tmag,e_Tmag,f_Tmag,Flag,Teff,s_Teff,logg,s_logg,[M/H],e_[M/H],Rad,s_Rad,Mass,s_Mass,Dist,s_Dist,E(B-V),s_E(B-V),e_Dist,E_Dist,RAOdeg,DEOdeg,_RAJ2000,_DEJ2000,recno,GaiaDR2,RA_ICRS,DE_ICRS,Distcore,Member,MS,Xraycat,SepX-ray,X-rayID,LX,Per,2RXSID,2RXPID,1RXHID,ChandraID,_RA.icrs,_DE.icrs
2.356010,330456593,329.43131671286,21.26796087292,,,,21574351+2116046,1237678580890075342,J215743.61+211605.2,1781074941393024896,,,STAR,tmgaia2,tmgaia2,139.354,0.165,60.701,0.145,gaia2,18.4721,0.0870,17.550,0.200,15.722400,0.001011,14.290,0.008,cdwrf,cdwrf,3077.0,157.0,5.0283,0.0199,,,0.221,0.007,0.190,0.020,54.0531,0.2561,,,0.2549,0.2573,329.43196055890,21.26822222739,329.431960558898,21.2682222273944,1070,1781074941393024896,329.4319605589,21.26822222739,72.2404027984438,Tail,M,2RXS_UP,,,9.32086717078744,,,,,,329.4319605589,21.26822222739
2.415635,341772002,329.53930957797,48.50296143127,,,693-106576,21580944+4830106,,J215809.56+483011.6,1976396928609374336,,,STAR,tmgaia2,tmgaia2,129.099,0.158,87.303,0.140,gaia2,17.4483,0.1055,17.680,0.200,15.741800,0.000963,14.257,0.008,cdwrf,cdwrf,3001.0,157.0,5.0039,0.0157,,,0.237,0.007,0.207,0.020,57.2211,0.3479,,,0.3458,0.3500,329.54014848316,48.50333732352,329.540148483155,48.5033373235243,1071,1976396928609374336,329.54014848316,48.50333732352,69.0921777435131,Tail,M,2RXS_UP,,,2.58399855032182,,,,,,329.54014848316,48.50333732352
2.230700,423905222,329.89659119728,22.63743370733,,,564-128097,21593518+2238147,1237680302100119718,J215935.27+223815.4,1782814678025484160,45349715,,STAR,tmgaia2,tmgaia2,130.855,0.264,59.907,0.294,gaia2,16.8516,0.1892,12.037,0.046,11.358800,0.000479,10.415,0.007,cdwrf,cdwrf,3897.0,157.0,4.5757,0.0129,,,0.692,0.021,0.658,0.021,59.2537,0.6693,,,0.6619,0.6767,329.89720162907,22.63769164011,329.897201629067,22.6376916401135,1072,1782814678025484160,329.89720162907,22.63769164011,75.7260258532972,Tail,M,2RXS_UP,,,13.7824626079158,,,,,,329.89720162907,22.63769164011
0.747070,324828673,330.35531202593,51.14405499147,,,,22012527+5108385,,J220125.32+510838.8,1980221270572937472,,,STAR,tmgaia2,tmgaia2,40.359,0.175,26.347,0.168,gaia2,5.7710,0.0966,,,17.428301,0.001263,16.036,0.008,cdwrf,cdwrf,3165.0,157.0,4.9364,0.0034,,,0.290,0.010,0.266,0.021,172.5000,2.8980,0.0391,,,,330.35558900948,51.14416843113,330.355589009478,51.1441684311293,1073,1980221270572937472,330.35558900948,51.14416843113,172.333058710988,Tail,M,2RXS_UP,,,24.21893216364,,,,,,330.35558900948,51.14416843113
1.001541,325058222,330.45435340309,51.85473852512,,,,22014904+5151170,,J220149.10+515117.4,1980391110760865792,,,STAR,tmgaia2,tmgaia2,53.170,0.167,36.717,0.170,gaia2,7.5156,0.1000,19.270,0.200,17.626101,0.001325,16.169,0.008,cdwrf,cdwrf,3048.0,157.0,5.0244,0.0154,,,0.224,0.008,0.193,0.021,132.5890,1.7720,0.0420,0.0135,1.7490,1.7950,330.45472403965,51.85489661149,330.45472403965,51.8548966114939,1074,1980391110760865792,330.45472403965,51.85489661149,133.834584252087,Tail,M,2RXS_UP,,,14.5055483576281,,,,,,330.45472403965,51.85489661149
0.900502,325056386,330.47275836941,52.27850357630,,,,22015345+5216427,,J220153.53+521642.6,1980420179099806848,,,STAR,tmgaia2,tmgaia2,48.031,0.158,32.684,0.137,gaia2,6.6662,0.0908,18.800,0.200,17.326099,0.001100,15.925,0.008,cdwrf,cdwrf,3168.0,157.0,4.9720,0.0089,,,0.261,0.009,0.233,0.021,149.4120,2.0425,0.0187,0.0194,2.0150,2.0700,330.47309637683,52.27864429999,330.473096376829,52.278644299987,1075,1980420179099806848,330.47309637683,52.27864429999,149.749220729099,Tail,M,2RXS_UP,,,18.5843409388924,,,,,,330.47309637683,52.27864429999
1.881559,257078307,330.52954386417,11.56796794689,,1143-01548-1,508-147401,22020709+1134047,,J220207.17+113405.0,2728164536385011712,40696310,,STAR,tmgaia2,tmgaia2,116.031,0.448,35.673,0.468,gaia2,15.2696,0.3079,7.776,0.002,7.635140,0.000391,7.267,0.006,gbprp,gaia2,6179.0,126.5,4.1862,0.0825,,,1.452,0.071,1.180,0.159,65.4157,1.3284,,,1.3020,1.3549,330.53005380016,11.56812153899,330.530053800159,11.5681215389878,1076,2728164536385011712,330.53005380016,11.56812153899,82.5431759736756,Tail,M,2RXS_UP,,,7.31499995035508,,,,,,330.53005380016,11.56812153899
2.730793,331643639,330.55824268254,46.80775800265,,3605-01872-1,685-113191,22021397+4648277,,J220214.12+464828.9,1975257594040212608,55060571,,STAR,tmgaia2,tmgaia2,149.018,0.100,93.984,0.102,gaia2,19.2949,0.0621,11.087,0.018,10.378600,0.000478,9.585,0.006,gbprp,gaia2,4108.0,119.5,4.3119,0.1089,,,0.925,0.086,0.640,0.081,51.7504,0.1677,,,0.1672,0.1682,330.55918008745,46.80816266196,330.559180087449,46.8081626619629,1077,1975257594040212608,330.55918008745,46.80816266196,65.0385666433915,Tail,M,2RXS_UP,,,2.11813084785838,,,,,,330.55918008745,46.80816266196
1.044949,470024495,331.24656447818,55.08027960500,,3973-02733-1,726-081191,22045919+5504489,,J220459.24+550449.4,2005649882148603008,56996230,,STAR,tmgaia2,tmgaia2,56.191,0.054,37.249,0.051,gaia2,6.9792,0.0322,9.338,0.003,9.209380,0.000176,8.866,0.006,rered,gaia2,6370.0,130.1,4.2172,0.0858,,,1.453,0.062,1.270,0.197,142.6950,0.6595,0.0070,0.0066,0.6560,0.6630,331.24698712547,55.08043998122,331.246987125471,55.0804399812212,1078,2005649882148603008,331.24698712547,55.08043998122,142.412412384855,Tail,M,2RXS_UP,,,13.8293210849198,,,,,,331.24698712547,55.08043998122
1.039595,470024512,331.27807226837,55.08318314927,,,726-081223,22050674+5504593,,J220506.80+550459.8,2005649843474064768,56996263,,STAR,tmgaia2,tmgaia2,55.331,0.044,37.907,0.042,gaia2,7.0468,0.0274,12.667,0.080,12.387500,0.000204,11.717,0.006,rered,gaia2,4613.0,130.9,4.5782,0.0978,,,0.728,0.057,0.731,0.082,141.3320,0.5510,0.0247,0.0112,0.5490,0.5530,331.27848847432,55.08334636111,331.278488474318,55.083346361105,1079,2005649843474064768,331.27848847432,55.08334636111,141.099583417214,Tail,M,2RXS_UP,,,13.7028763498194,,,,,,331.27848847432,55.08334636111
3.274797,2015588216,331.27850972375,55.08243677647,,,,,,,2005649847783318656,,,STAR,gaia2,gaia2,4.702,2.262,-1.943,2.001,gaia2,1.2084,0.8297,,,19.960699,0.008364,19.531,0.600,goffs,gaia2,,,,,,,,,,,1773.0300,1628.5601,0.2824,0.1696,1033.4200,2223.7000,331.27854509176,55.08242841009,331.278488474318,55.083346361105,1079,2005649843474064768,331.27848847432,55.08334636111,141.099583417214,Tail,M,2RXS_UP,,,13.7028763498194,,,,,,331.27848847432,55.08334636111
1.067270,326003313,331.39603066915,52.79985411037,,3969-00480-1,714-089357,22053505+5247594,,J220535.11+524759.8,2004476359644546816,55898239,,STAR,tmgaia2,tmgaia2,57.943,0.060,37.200,0.053,gaia2,7.4121,0.0400,9.303,0.003,9.134740,0.000219,8.731,0.006,rered,gaia2,6057.0,133.4,4.0772,0.0770,,,1.610,0.074,1.129,0.144,134.3950,0.7280,0.0257,0.0094,0.7240,0.7320,331.39644329812,52.80001427560,331.396443298123,52.8000142756049,1080,2004476359644546816,331.39644329812,52.8000142756,134.927351608583,Tail,M,2RXS_UP,,,14.7191916067053,,,,,,331.39644329812,52.8000142756
3.710813,2014954409,331.39813162240,52.80015767919,,,,,,,2004476393993210240,,,STAR,gaia2,gaia2,54.460,0.211,38.393,0.157,gaia2,7.1116,0.1240,16.514,0.126,16.241899,0.005525,15.637,0.082,gbprp,gaia2,,,,,,,,,,,140.1240,2.4545,0.0272,0.0005,2.4120,2.4970,331.39851945053,52.80032298344,331.396443298123,52.8000142756049,1080,2004476359644546816,331.39644329812,52.8000142756,134.927351608583,Tail,M,2RXS_UP,,,14.7191916067053,,,,,,331.39644329812,52.8000142756
0.932171,328045047,331.62802774326,54.36211677169,,,722-086302,22063071+5421436,,,2005559859631674496,,,STAR,tmgaia2,tmgaia2,49.977,0.083,33.453,0.079,gaia2,6.8313,0.0483,16.800,0.200,15.542700,0.001154,14.310,0.007,cdwrf,cdwrf,3407.0,157.0,4.8030,0.0053,,,0.426,0.013,0.420,0.021,145.7810,1.0340,0.0264,0.0122,1.0270,1.0410,331.62839705007,54.36226080514,331.628397050072,54.3622608051426,1081,2005559859631674496,331.62839705007,54.36226080514,145.325127279332,Tail,M,2RXS_UP,,,14.7671997051151,,,,,,331.62839705007,54.36226080514
2.082058,430852162,331.76395540070,34.52145590320,109182,2728-01055-1,623-126353,22070333+3431172,,J220703.45+343117.9,1900396692021208448,,,STAR,tmgaia2,tmgaia2,118.546,0.045,63.170,0.056,gaia2,15.7566,0.0322,7.233,0.023,7.116030,0.000155,6.813,0.006,gbprp,spect,6684.0,129.6,4.2222,0.0888,,,1.522,0.064,1.410,0.240,63.3494,0.1302,,,0.1299,0.1305,331.76457489057,34.52172788541,331.76457489057,34.5217278854148,1082,1900396692021208448,331.76457489057,34.52172788541,75.4931036856596,Tail,M,2RXS,4.47423424272649,2RXS J220703.5+343118,20.0354753598416,,2RXS J220703.5+343118,,,,331.76457489057,34.52172788541
0.790552,326484455,331.98887206153,53.10018944764,,,716-091413,22075733+5306007,,J220757.38+530600.9,2004507798806391424,,,STAR,tmgaia2,tmgaia2,42.819,0.084,27.710,0.091,gaia2,6.0591,0.0511,16.830,0.200,15.763100,0.001019,14.543,0.008,cdwrf,cdwrf,3428.0,157.0,4.8019,0.0056,,,0.427,0.013,0.422,0.021,164.2760,1.3895,0.0302,0.0209,1.3780,1.4010,331.98917911595,53.10030875541,331.989179115952,53.100308755406,1083,2004507798806391424,331.98917911595,53.10030875541,163.20674689543,Tail,M,2RXS_UP,,,20.5856600707536,,,,,,331.98917911595,53.10030875541
2.510339,468787811,332.23583350173,46.73367203114,,,,22085660+4644013,,J220856.74+464402.1,1975394002200294528,,,STAR,tmgaia2,tmgaia2,138.659,0.137,83.689,0.148,gaia2,18.0950,0.0909,17.770,0.200,15.865700,0.001076,14.431,0.008,cdwrf,cdwrf,3069.0,157.0,5.0461,0.0223,,,0.210,0.006,0.179,0.020,55.1783,0.2788,,,0.2774,0.2801,332.23670454387,46.73403236252,332.236704543869,46.7340323625152,1084,1975394002200294528,332.23670454387,46.73403236252,66.7565093075877,Tail,M,2RXS_UP,,,2.38864459664061,,,,,,332.23670454387,46.73403236252
0.879879,430368499,332.48526084337,52.19662833307,,,,22095645+5211479,,J220956.53+521148.0,2004189730706664448,,,STAR,tmgaia2,tmgaia2,47.610,0.215,30.915,0.199,gaia2,6.2238,0.1289,18.930,0.200,17.625700,0.001213,16.198,0.010,cdwrf,cdwrf,3154.0,157.0,4.9812,0.0069,,,0.254,0.010,0.225,0.021,160.0550,3.3295,0.0304,0.0195,3.2610,3.3980,332.48559526569,52.19676144109,332.485595265692,52.1967614410864,1085,2004189730706664448,332.48559526569,52.19676144109,158.969160287902,Tail,M,2RXS_UP,,,20.7271422233792,,,,,,332.48559526569,52.19676144109
3.599912,2014797188,332.48690014175,52.19616125694,,,,,,,2004189726390872832,,,STAR,gaia2,gaia2,-6.034,0.687,-4.595,0.601,gaia2,-0.0424,0.4383,20.150,0.055,19.682800,0.004327,18.911,0.009,gbprp,gaia2,,,,,,,,,,,2887.7400,1598.0601,0.1893,0.0760,1191.4700,2004.6400,332.48685775624,52.19614147391,332.485595265692,52.1967614410864,1085,2004189730706664448,332.48559526569,52.19676144109,158.969160287902,Tail,M,2RXS_UP,,,20.7271422233792,,,,,,332.48559526569,52.19676144109
1.557603,455621523,332.57704611561,47.58999712713,,,688-113494,22101848+4735239,,J221018.58+473524.5,1975500929709698560,55071921,,STAR,tmgaia2,tmgaia2,85.813,0.043,52.292,0.047,gaia2,11.3519,0.0265,13.846,0.083,13.049900,0.000493,12.037,0.007,cdwrf,cdwrf,3757.0,157.0,4.6692,0.0103,,,0.579,0.017,0.570,0.020,87.8670,0.2060,,,0.2055,0.2065,332.57759394340,47.59022227583,332.577593943399,47.5902222758344,1086,1975500929709698560,332.5775939434,47.59022227583,92.8305289969015,Tail,M,2RXS_UP,,,6.19625891537696,,,,,,332.5775939434,47.59022227583
1.192553,199077857,333.38957655258,47.65054315179,,,,22133349+4739018,,J221333.56+473902.3,1975542367550534528,,,STAR,tmgaia2,tmgaia2,66.405,0.180,38.859,0.177,gaia2,8.8623,0.1092,,,17.351999,0.001025,15.836,0.009,cdwrf,cdwrf,2985.0,157.0,5.0039,0.0146,,,0.237,0.008,0.207,0.020,112.5010,1.3930,0.0242,0.0183,1.3760,1.4100,333.39000097133,47.65071046000,333.390000971329,47.6507104599996,1087,1975542367550534528,333.39000097133,47.65071046,114.497858464846,Tail,M,2RXS_UP,,,10.270092501887,,,,,,333.39000097133,47.65071046
1.164765,430632275,333.46313832534,51.68476015611,,,709-096719,22135114+5141052,,J221351.23+514105.3,2001126319512092544,,,STAR,tmgaia2,tmgaia2,63.628,0.091,39.980,0.087,gaia2,8.5372,0.0557,14.725,1.133,15.621900,0.000629,14.311,0.008,cdwrf,cdwrf,3288.0,157.0,4.8476,0.0034,,,0.377,0.012,0.366,0.021,116.7470,0.7645,0.0149,0.0108,0.7600,0.7690,333.46358019587,51.68493229348,333.463580195872,51.6849322934808,1088,2001126319512092544,333.46358019587,51.68493229348,117.62278749113,Tail,M,2RXS_UP,,,11.009821860482,,,,,,333.46358019587,51.68493229348
2.908244,2014174971,333.46452961058,51.68548559397,,,,,,,2001126319507606528,,,STAR,gaia2,gaia2,-4.992,2.770,5.558,2.894,gaia2,-4.7729,1.7243,21.217,0.207,20.616301,0.015761,19.761,0.018,gbprp,gaia2,,,,,,,,,,,2821.6599,1676.3300,0.1324,0.0482,1295.1100,2057.5500,333.46449494232,51.68550952275,333.463580195872,51.6849322934808,1088,2001126319512092544,333.46358019587,51.68493229348,117.62278749113,Tail,M,2RXS_UP,,,11.009821860482,,,,,,333.46358019587,51.68493229348
4.483058,430632265,333.46355806397,51.68368707527,,,709-096720,22135126+5141012,,J221351.28+514100.8,2001126315197995392,,,STAR,tmgaia2,tmgaia2,,,,,,,,14.736,0.126,14.527300,0.001298,13.963,0.006,gbprp,,,,,,,,,,,,,,,,,,333.46355806397,51.68368707527,333.463580195872,51.6849322934808,1088,2001126319512092544,333.46358019587,51.68493229348,117.62278749113,Tail,M,2RXS_UP,,,11.009821860482,,,,,,333.46358019587,51.68493229348
1.347788,430806624,333.93062498971,53.68899570186,,,,22154334+5341204,,J221543.41+534121.4,2004586654403158912,,,STAR,tmgaia2,tmgaia2,74.228,0.173,45.290,0.167,gaia2,9.7712,0.1016,19.290,0.200,17.380100,0.001290,15.901,0.009,cdwrf,cdwrf,3038.0,157.0,5.0482,0.0218,,,0.209,0.007,0.178,0.020,102.0600,1.0665,0.0070,0.0091,1.0560,1.0770,333.93116468999,53.68919070254,333.931164689986,53.6891907025446,1089,2004586654403158912,333.93116468999,53.68919070254,103.597616270239,Tail,M,2RXS_UP,,,7.60139825476793,,,,,,333.93116468999,53.68919070254
3.860872,2015015820,333.93296999307,53.68927637992,,,,,,,2004586654389501312,,,STAR,gaia2,gaia2,0.007,0.419,-1.545,0.392,gaia2,0.4693,0.2555,19.473,0.056,19.074200,0.002654,18.353,0.015,gbprp,gaia2,,,,,,,,,,,2084.7100,1173.0400,0.2825,0.0628,748.5700,1597.5000,333.93297004465,53.68926972947,333.931164689986,53.6891907025446,1089,2004586654403158912,333.93116468999,53.68919070254,103.597616270239,Tail,M,2RXS_UP,,,7.60139825476793,,,,,,333.93116468999,53.68919070254
4.988328,2015015814,333.93190189346,53.69050578807,,,,,,,2004586650093153920,,,STAR,gaia2,gaia2,-1.539,0.242,-2.768,0.256,gaia2,0.2041,0.1456,18.589,0.047,18.203100,0.001765,17.464,0.021,rered,gaia2,5299.0,136.0,4.2180,,,,1.229,,0.910,,3320.0200,1339.9900,0.3470,0.0325,987.5300,1692.4600,333.93189070179,53.69049387205,333.931164689986,53.6891907025446,1089,2004586654403158912,333.93116468999,53.68919070254,103.597616270239,Tail,M,2RXS_UP,,,7.60139825476793,,,,,,333.93116468999,53.68919070254
1.008176,431039723,334.61885413455,52.26189655206,,,,22182852+5215427,,J221828.58+521543.1,2001256027524161408,,,STAR,tmgaia2,tmgaia2,55.903,0.137,33.249,0.112,gaia2,7.3527,0.0746,17.280,0.200,16.049000,0.000887,14.738,0.008,cdwrf,cdwrf,3277.0,157.0,4.8615,0.0014,,,0.363,0.011,0.349,0.021,135.4960,1.3800,0.0126,0.0129,1.3660,1.3940,334.61924739254,52.26203970770,334.619247392539,52.2620397076974,1090,2001256027524161408,334.61924739254,52.2620397077,134.512886707409,Tail,M,2RXS_UP,,,12.9373552649953,,,,,,334.61924739254,52.2620397077
2.411665,274852610,334.84839384027,35.73562662576,,2745-02195-1,629-122908,22192359+3544081,,J221923.73+354409.0,1905961938843819520,50124961,,STAR,tmgaia2,tmgaia2,139.311,0.309,69.290,0.304,gaia2,18.0920,0.1874,11.444,0.021,10.724400,0.000580,9.981,0.006,gbprp,gaia2,4297.0,120.0,4.5374,0.0982,,,0.730,0.063,0.670,0.081,55.1960,0.5753,,,0.5694,0.5812,334.84913277840,35.73592495953,334.849132778403,35.7359249595288,1091,1905961938843819520,334.8491327784,35.73592495953,67.4343235220887,Tail,M,2RXS_UP,,,2.5978073083367,,,,,,334.8491327784,35.73592495953
1.481103,431106725,334.96770518262,49.11460466133,,,,22195224+4906525,,J221952.29+490653.4,1999665618306226944,,,STAR,tmgaia2,tmgaia2,83.152,0.105,47.079,0.090,gaia2,10.6607,0.0620,16.850,0.200,16.020300,0.001030,14.632,0.008,cdwrf,cdwrf,3166.0,157.0,4.9317,0.0061,,,0.295,0.009,0.270,0.020,93.5544,0.5465,,,0.5434,0.5496,334.96825215057,49.11480736516,334.968252150572,49.1148073651642,1092,1999665618306226944,334.96825215057,49.11480736516,96.3300317572772,Tail,M,2RXS_UP,,,7.52341048340183,,,,,,334.96825215057,49.11480736516
1.237365,431070085,334.99170872720,48.06668751523,,,,22195800+4804000,,J221958.13+480401.1,1987529380754898048,,,STAR,tmgaia2,tmgaia2,69.722,0.119,38.880,0.102,gaia2,8.9400,0.0644,18.120,0.200,16.106701,0.001221,14.724,0.008,cdwrf,cdwrf,3189.0,157.0,4.8974,0.0021,,,0.327,0.010,0.307,0.020,111.5060,0.8075,0.0153,0.0111,0.8020,0.8130,334.99215793864,48.06685491654,334.992157938642,48.0668549165389,1093,1987529380754898048,334.99215793864,48.06685491654,112.689835603342,Tail,M,2RXS_UP,,,10.5081981593962,,,,,,334.99215793864,48.06685491654
4.490088,2013317554,334.99397186344,48.06714860853,,,,,,,1987529380746976128,,,STAR,gaia2,gaia2,-4.796,0.997,-1.528,0.877,gaia2,-0.7059,0.4726,20.603,0.108,19.988800,0.005295,19.126,0.029,gbprp,gaia2,,,,,,,,,,,3318.2000,1583.3900,0.1050,0.0240,1244.4900,1922.2800,334.99394096302,48.06714203046,334.992157938642,48.0668549165389,1093,1987529380754898048,334.99215793864,48.06685491654,112.689835603342,Tail,M,2RXS_UP,,,10.5081981593962,,,,,,334.99215793864,48.06685491654
1.021899,431114865,335.10568245978,51.54958292094,,,708-101399,22202533+5132586,,J222025.32+513258.9,2000977988519741184,,,STAR,tmgaia2,tmgaia2,56.845,0.049,33.396,0.052,gaia2,7.4712,0.0321,14.593,0.069,14.286200,0.000448,13.255,0.006,rered,gaia2,3639.0,122.0,4.6077,,,,0.596,,0.525,,133.3340,0.5745,0.0100,0.0062,0.5720,0.5770,335.10607604908,51.54972671036,335.106076049082,51.5497267103605,1094,2000977988519741184,335.10607604908,51.54972671036,132.374536230576,Tail,M,2RXS,4.81148522646628,2RXS J222025.3+513302,15.0231898442172,,2RXS J222025.3+513302,,,,335.10607604908,51.54972671036
3.606644,2014103751,335.10448084393,51.54958629155,,,,,,,2000977988519741056,,,STAR,gaia2,gaia2,55.643,0.039,34.938,0.040,gaia2,7.3787,0.0267,15.471,0.046,14.636200,0.000425,13.663,0.006,rered,gaia2,3753.0,122.0,4.8579,,,,0.464,,0.566,,134.9980,0.4895,0.0101,0.0062,0.4880,0.4910,335.10486611139,51.54973671753,335.106076049082,51.5497267103605,1094,2000977988519741184,335.10607604908,51.54972671036,132.374536230576,Tail,M,2RXS,4.81148522646628,2RXS J222025.3+513302,15.0231898442172,,2RXS J222025.3+513302,,,,335.10607604908,51.54972671036
1.364151,199508774,335.13308456545,46.50115866600,,,683-123985,22203193+4630041,,J222032.02+463004.6,1962443060894128896,,,STAR,tmgaia2,tmgaia2,77.294,0.093,42.088,0.104,gaia2,9.7947,0.0613,17.370,0.200,16.251699,0.000838,14.887,0.007,cdwrf,cdwrf,3198.0,157.0,4.9468,0.0080,,,0.281,0.009,0.256,0.020,101.8020,0.6405,0.0093,0.0102,0.6360,0.6450,335.13356803761,46.50133987752,335.13356803761,46.5013398775244,1095,1962443060894128896,335.13356803761,46.50133987752,104.072338819217,Tail,M,2RXS_UP,,,8.49234075995524,,,,,,335.13356803761,46.50133987752
3.609169,2006525458,335.13262905274,46.50057349588,,,,,,,1962443060889721600,,,STAR,gaia2,gaia2,4.433,1.152,-5.752,1.263,gaia2,0.2602,0.7580,20.816,0.086,20.377300,0.006658,19.626,0.030,gbprp,gaia2,,,,,,,,,,,2026.3300,1330.5500,0.0890,0.0091,959.8600,1701.2400,335.13265678191,46.50054872852,335.13356803761,46.5013398775244,1095,1962443060894128896,335.13356803761,46.50133987752,104.072338819217,Tail,M,2RXS_UP,,,8.49234075995524,,,,,,335.13356803761,46.50133987752
2.120537,404555059,335.21167895976,12.65750132042,,,,22205079+1239269,,J222050.90+123927.4,2733735658723810560,,,STAR,tmgaia2,tmgaia2,132.237,0.129,35.072,0.133,gaia2,15.7364,0.0790,17.290,0.200,15.587600,0.001145,14.214,0.008,cdwrf,cdwrf,3176.0,157.0,4.9990,0.0153,,,0.241,0.007,0.211,0.020,63.4330,0.3202,,,0.3186,0.3218,335.21226249497,12.65765232507,335.212262494966,12.6576523250748,1096,2733735658723810560,335.21226249497,12.65765232507,77.8711890004305,Tail,M,2RXP_UP,1716.34570881863,990609-gsfc/rp200055n001,4.47833771266635,,,,,,335.21226249497,12.65765232507
1.330549,197472603,335.35171645717,48.06598747104,,3611-01004-1,691-113031,22212439+4803575,,J222124.48+480358.0,1987549859159314432,54654087,,STAR,tmgaia2,tmgaia2,74.810,0.052,42.099,0.051,gaia2,9.4476,0.0278,9.360,0.003,9.200110,0.000692,8.808,0.006,rered,gaia2,6072.0,135.9,4.3364,0.0775,,,1.198,0.056,1.135,0.142,105.5250,0.3115,0.0110,0.0096,0.3110,0.3120,335.35219844217,48.06616873077,335.35219844217,48.0661687307713,1097,1987549859159314432,335.35219844217,48.06616873077,107.049086890843,Tail,M,2RXS,7.46346342250168,2RXS J222125.0+480358,10.3666030628055,,2RXS J222125.0+480358,,,,335.35219844217,48.06616873077
